Time	Epoch_Time	Longitude	Latitude	Altitude	X_J2000	Y_J2000	Z_J2000	X_MSO	Y_MSO	Z_MSO	Instrument_Observation_Direction_X	Instrument_Observation_Direction_Y	Instrument_Observation_Direction_Z	Solar_Incident_Angle	Solar_Azimuth_Angle	Energy_CSI_1	Energy_CSI_2	Energy_CSI_3	Energy_CSI_4	Energy_CSI_5	Energy_CSI_6	Energy_CSI_7	Energy_CSI_8	Energy_CSI_9	Energy_CSI_10	Energy_CSI_11	Energy_CSI_12	Energy_CSI_13	Energy_CSI_14	Energy_CSI_15	Energy_CSI_16	Energy_CSI_17	Energy_CSI_18	Energy_CSI_19	Energy_CSI_20	Energy_CSI_21	Energy_CSI_22	Energy_SD1_1	Energy_SD1_2	Energy_SD1_3	Energy_SD1_4	Energy_SD1_5	Energy_SD1_6	Energy_SD1_7	Energy_SD1_8	Energy_SD1_9	Energy_SD1_10	Energy_SD1_11	Energy_SD1_12	Energy_SD1_13	Energy_SD1_14	Energy_SD1_15	Energy_SD1_16	Energy_SD1_17	Energy_SD1_18	Energy_SD1_19	Energy_SD1_20	Energy_SD1_21	Energy_SD1_22	Energy_SD2_1	Energy_SD2_2	Energy_SD2_3	Energy_SD2_4	Energy_SD2_5	Energy_SD2_6	Energy_SD2_7	Energy_SD2_8	Energy_SD2_9	Energy_SD2_10	Energy_SD2_11	Energy_SD2_12	Energy_SD2_13	Energy_SD2_14	Energy_SD2_15	Energy_SD2_16	Energy_SD2_17	Energy_SD2_18	Energy_SD2_19	Energy_SD2_20	Energy_SD2_21	Energy_SD2_22	Energy_Total_1	Energy_Total_2	Energy_Total_3	Energy_Total_4	Energy_Total_5	Energy_Total_6	Energy_Total_7	Energy_Total_8	Energy_Total_9	Energy_Total_10	Energy_Total_11	Energy_Total_12	Energy_Total_13	Energy_Total_14	Energy_Total_15	Energy_Total_16	Energy_Total_17	Energy_Total_18	Energy_Total_19	Energy_Total_20	Energy_Total_21	Energy_Total_22	He_Index_1	He_Index_2	He_Index_3	He_Index_4	He_Index_5	He_Index_6	He_Index_7	He_Index_8	He_Index_9	He_Index_10	He_Index_11	He_Index_12	He_Index_13	He_Index_14	He_Index_15	He_Index_16	He_Index_17	He_Index_18	He_Index_19	He_Index_20	He_Index_21	He_Index_22	Electron_Index_1	Electron_Index_2	Electron_Index_3	Electron_Index_4	Electron_Index_5	Electron_Index_6	Electron_Index_7	Electron_Index_8	Electron_Index_9	Electron_Index_10	Electron_Index_11	Electron_Index_12	Electron_Index_13	Electron_Index_14	Electron_Index_15	Electron_Index_16	Electron_Index_17	Electron_Index_18	Electron_Index_19	Electron_Index_20	Electron_Index_21	Electron_Index_22	Proton_Index_1	Proton_Index_2	Proton_Index_3	Proton_Index_4	Proton_Index_5	Proton_Index_6	Proton_Index_7	Proton_Index_8	Proton_Index_9	Proton_Index_10	Proton_Index_11	Proton_Index_12	Proton_Index_13	Proton_Index_14	Proton_Index_15	Proton_Index_16	Proton_Index_17	Proton_Index_18	Proton_Index_19	Proton_Index_20	Proton_Index_21	Proton_Index_22	Divide_Ratio	He_Sample_Counts_1	He_Sample_Counts_2	He_Sample_Counts_3	He_Sample_Counts_4	He_Sample_Counts_5	He_Sample_Counts_6	He_Sample_Counts_7	He_Sample_Counts_8	He_Sample_Counts_9	He_Sample_Counts_10	He_Sample_Counts_11	He_Sample_Counts_12	He_Sample_Counts_13	He_Sample_Counts_14	He_Sample_Counts_15	He_Sample_Counts_16	Electron_Sample_Counts_1	Electron_Sample_Counts_2	Electron_Sample_Counts_3	Electron_Sample_Counts_4	Electron_Sample_Counts_5	Electron_Sample_Counts_6	Electron_Sample_Counts_7	Electron_Sample_Counts_8	Electron_Sample_Counts_9	Electron_Sample_Counts_10	Electron_Sample_Counts_11	Electron_Sample_Counts_12	Electron_Sample_Counts_13	Electron_Sample_Counts_14	Electron_Sample_Counts_15	Electron_Sample_Counts_16	Proton_Sample_Counts_1	Proton_Sample_Counts_2	Proton_Sample_Counts_3	Proton_Sample_Counts_4	Proton_Sample_Counts_5	Proton_Sample_Counts_6	Proton_Sample_Counts_7	Proton_Sample_Counts_8	Proton_Sample_Counts_9	Proton_Sample_Counts_10	Proton_Sample_Counts_11	Proton_Sample_Counts_12	Proton_Sample_Counts_13	Proton_Sample_Counts_14	Proton_Sample_Counts_15	Proton_Sample_Counts_16	He_Flux_1	He_Flux_2	He_Flux_3	He_Flux_4	He_Flux_5	He_Flux_6	He_Flux_7	He_Flux_8	He_Flux_9	He_Flux_10	He_Flux_11	He_Flux_12	He_Flux_13	He_Flux_14	He_Flux_15	He_Flux_16	Electron_Flux_1	Electron_Flux_2	Electron_Flux_3	Electron_Flux_4	Electron_Flux_5	Electron_Flux_6	Electron_Flux_7	Electron_Flux_8	Electron_Flux_9	Electron_Flux_10	Electron_Flux_11	Electron_Flux_12	Electron_Flux_13	Electron_Flux_14	Electron_Flux_15	Electron_Flux_16	Proton_Flux_1	Proton_Flux_2	Proton_Flux_3	Proton_Flux_4	Proton_Flux_5	Proton_Flux_6	Proton_Flux_7	Proton_Flux_8	Proton_Flux_9	Proton_Flux_10	Proton_Flux_11	Proton_Flux_12	Proton_Flux_13	Proton_Flux_14	Proton_Flux_15	Proton_Flux_16	Sample_Ratio
1648301671.304	1648330471.304	114.333639	-1.284563	10702.51288	46385453.160616	-189516702.466691	-88184213.748056	-11415.0262192445	-6637.66276233239	-4943.38254768765	0.191454	-0.964044	0.183957	179.357	323.879	0	0	33.41	0	0	6.093	0.067	140.22	0	2.702	0	0	5.188	0	0	21.697	0	16.077	0	0	5.917	0	0.245	0.23	0.08	0.221	0.248	0.201	0.237	0.41	0.232	0.223	0.241	0.215	0.201	0.228	0.221	0.441	0.223	0.199	0.212	0.241	0.201	0	0.053	0.063	17.412	0.406	0.058	0.903	0.069	0.089	0.077	0.052	0.062	0.473	0.126	0.065	0.305	0.065	0.058	0.161	0.271	0.055	0.176	0	0.298	0.293	50.902	0.627	0.306	7.197	0.373	140.719	0.309	2.977	0.303	0.688	5.515	0.293	0.526	22.203	0.281	16.437	0.483	0.296	6.294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	2	2	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.634430904848	10.9017966160823	14.7885241052943	11.0127307167085	0	0	0	0	0.543364862985116	0	0.323780513075552	0.107670442310177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57142857142857
1648301675.304	1648330475.304	114.318546	-1.302686	10702.979801	46385549.840549	-189516672.97701	-88184207.497628	-11414.5932560039	-6636.23855074225	-4947.6236003154	0.191454	-0.964044	0.183957	179.357	323.772	0	7.471	0	0	0	0	0	0	0	0	0	0.189	0	0	0	11.064	26.29	0	16.036	25.858	0	0	0.217	0.18	0.228	0.213	0.228	0.224	0.215	0.217	0.226	0.241	0.235	0.217	0.226	0.224	0.248	0.16	0.188	0.235	0.188	0.182	0.241	0	0.058	0.108	0.064	1.105	0.072	0.75	0.351	0.202	0.862	0.054	0.052	0.389	0.276	0.503	0.067	0.241	0.077	0.069	0.157	0.095	0.079	0	0.275	7.759	0.292	1.318	0.3	0.974	0.566	0.419	1.088	0.295	0.287	0.795	0.502	0.727	0.315	11.465	26.555	0.304	16.381	26.135	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	2	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.819808141042	11.3378684807256	15.3800650695061	11.4532399453769	7.77860882572924	0	0	0	0	0	0	0.111977260002584	0.0740487582592846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71428571428571
1648301679.304	1648330479.304	114.303452	-1.320808	10703.444718	46385646.519269	-189516643.485302	-88184201.245081	-11414.1574081081	-6634.81372048717	-4951.86360201392	0.191454	-0.964044	0.183957	179.357	323.666	0	14.996	0	144.868	0	0	1.864	0	0	0	0	0	0	0.027	38.125	0	0	0	0	19.778	0	0	0.228	0.325	0.391	0.008	0.215	0.23	0.21	0.223	0.219	0.239	0.239	0.217	0.221	0.215	0.144	0.208	0.237	0.219	0.223	0.186	0	0	0.06	0.192	0.082	0.122	0.519	0.054	0.08	0.06	0.223	0.057	0.062	0.362	0.058	0.307	0.175	1.365	0.065	0.729	0.213	0.075	0	0	0.288	15.513	0.473	144.998	0.734	0.284	2.154	0.283	0.442	0.296	0.301	0.579	0.279	0.549	38.444	1.573	0.302	0.948	0.436	20.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.865698729583	23.8095238095238	24.223602484472	6.01295097132285	4.08376963350785	0	0	1.15740740740741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9
1648301683.304	1648330483.304	114.288359	-1.338929	10703.907509	46385743.194882	-189516613.992148	-88184194.990315	-11413.7187384063	-6633.38630976906	-4956.10226626452	0.191454	-0.964044	0.183957	179.357	323.56	0	41.705	4.688	0	38.436	51.743	0	0	0	0	0	0	0	0	13.658	0	0	0.054	0	0	0	0	0.23	0.155	0.234	0.25	0.452	0.151	0.234	0.21	0.241	0.208	0.23	0.27	0.248	0.223	0.199	0.232	0.243	0.219	0.206	0.232	0.234	0	0.071	0.177	0.185	0.058	0.074	0.281	0.055	0.52	0.059	2.552	0.07	0.085	0.06	0.334	0.075	0.068	0.074	0.823	0.415	0.051	0.063	0	0.301	42.037	5.107	0.308	38.962	52.175	0.289	0.73	0.3	2.76	0.3	0.355	0.308	0.557	13.932	0.3	0.317	1.096	0.621	0.283	0.297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	1	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.896810993	14.3903715332287	9.76042590949423	14.5368045460552	4.93642483171279	0	0	0	0	0	0.213695138629865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71428571428571
1648301687.304	1648330487.304	114.273266	-1.357049	10704.368382	46385839.869281	-189516584.497156	-88184188.733423	-11413.2773482107	-6631.95824080426	-4960.33979446944	0.191454	-0.964044	0.183957	179.357	323.454	8.687	0.743	13.645	0	56.201	0	0	0	5.012	0	0	27.844	0	0	0	22.197	0	22.021	0	0	0	0	0.206	0.219	0.188	0.252	0.135	0.228	0.226	0.199	0.206	0.272	0.228	0.166	0.243	0.212	0.243	0.179	0.239	0.175	0.234	0.232	0.241	0	0.129	0.72	0.067	0.063	0.162	0.077	0.496	0.459	0.229	0.07	0.057	0.131	0.053	2.678	0.074	0.078	0.066	0.062	0.066	0.063	0.072	0	9.022	1.682	13.9	0.315	56.498	0.305	0.722	0.658	5.447	0.342	0.285	28.141	0.296	2.89	0.317	22.454	0.305	22.258	0.3	0.295	0.313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	2	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.060668913663	10.3203674632246	0	10.4253850784841	0	0	1.62389643657655	0	0	0	0.153256109522428	0	0.0674033568770411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38095238095238
1648301691.303	1648330491.303	114.258176	-1.375163	10704.827022	46385936.517153	-189516555.007839	-88184182.475914	-11412.8332004654	-6630.52872989559	-4964.57504712529	0.191454	-0.964044	0.183957	179.357	323.348	1.581	0	0	0	0	0	0.094	56.715	0	0	18.779	0	0	0	0	0	30.681	0.257	4.863	0	20.238	0	0.219	0.248	0.232	0.212	0.237	0.234	0.217	0.129	0.221	0.237	0.184	0.221	0.243	0.226	0.228	0.232	0.162	0.221	0.177	0.243	0.182	0	0.553	0.055	0.181	1.187	0.065	0.073	0.256	0.139	0.65	0.077	0.991	0.482	0.083	0.339	0.071	0.072	0.098	0.08	0.115	0.076	0.084	0	2.353	0.303	0.413	1.399	0.302	0.307	0.567	56.983	0.871	0.314	19.954	0.703	0.326	0.565	0.299	0.304	30.941	0.558	5.155	0.319	20.504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	3	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.375939849624	12.6460840746555	25.7320319432121	6.38738381569094	4.33807030665669	0	0	1.22948039614706	0	0	0.18779269758382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14285714285714
1648301695.303	1648330495.303	114.243083	-1.39328	10705.283804	46386033.186246	-189516525.509766	-88184176.214759	-11412.3862681205	-6629.09641326918	-4968.81011587347	0.191454	-0.964044	0.183957	179.357	323.243	0	0	0	0	0	0	0	1	0	0	42.597	21.778	0	0.608	0	0	75.467	0	17.711	0	0	0	0.232	0.228	0.237	0.248	0.223	0.226	0.21	0.234	0.234	0.206	0.166	0.168	0.215	0.221	0.241	0.226	0.413	0.228	0.193	0.223	0.223	0	0.069	0.213	0.075	0.075	0.216	0.061	1.088	0.077	0.066	0.448	0.867	0.101	0.411	0.141	0.071	0.085	0.081	0.057	0.053	0.062	0.239	0	0.301	0.441	0.312	0.323	0.439	0.287	1.298	1.311	0.3	0.654	43.63	22.047	0.626	0.97	0.312	0.311	75.961	0.285	17.957	0.285	0.462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.393570132227	18.896447467876	6.40836044562753	9.54436662114738	3.24108701072052	2.22167534829034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0952380952381
1648301699.303	1648330499.303	114.227989	-1.411396	10705.738477	46386129.854107	-189516496.009658	-88184169.95134	-11411.9363801384	-6627.66347108519	-4973.04400577709	0.191454	-0.964044	0.183957	179.357	323.138	26.047	0	0	48.379	0	0	0	0	17.239	0	20.008	0	0	0	0	0	0	0	0	128.021	34.261	0	0.188	0.254	0.25	0.142	0.232	0.432	0.217	0.239	0.184	0.248	0.171	0.206	0.221	0.241	0.219	0.23	0.234	0.221	0.223	0.419	0.173	0	0.178	0.073	0.076	0.449	0.054	0.072	0.256	0.091	0.558	0.076	0.06	1.508	0.191	0.055	0.119	0.057	0.053	0.06	0.358	0.091	0.345	0	26.413	0.327	0.326	48.97	0.286	0.504	0.473	0.33	17.981	0.324	20.239	1.714	0.412	0.296	0.338	0.287	0.287	0.281	0.581	128.531	34.779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.005185377236	20.9314495028781	21.2954747116238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42857142857143
1648301703.303	1648330503.303	114.212896	-1.429511	10706.191223	46386226.518869	-189516466.508281	-88184163.685882	-11411.4839028954	-6626.2279072819	-4977.27664775445	0.191454	-0.964044	0.183957	179.357	323.034	0	0	0	0	22.683	129.79	0	22.629	0	12.237	315.317	27.493	36.598	0	0	0	20.589	0	0	6.62	0	0	0.217	0.21	0.243	0.241	0.465	0.461	0.252	0.182	0.254	0.127	0	0.184	0.166	0.212	0.226	0.237	0.177	0.243	0.226	0.215	0.239	0	0.411	0.113	0.059	0.085	0.064	0.072	0.066	0.088	0.052	20.5	1.532	0.186	0.124	0.36	0.065	0.054	0.066	0.069	0.074	0.197	0.081	0	0.628	0.323	0.302	0.326	23.212	130.323	0.318	22.899	0.306	32.864	316.849	27.863	36.888	0.572	0.291	0.291	20.832	0.312	0.3	7.032	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.167055569959	0	8.08439317756088	6.02029279180065	0	0	0	0	0	0	0	0.11771968359246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9047619047619
1648301707.303	1648330507.303	114.197802	-1.447625	10706.641845	46386323.182432	-189516437.004909	-88184157.418072	-11411.0284763827	-6624.79174788657	-4981.50801344204	0.191454	-0.964044	0.183957	179.357	322.93	0	0	27.195	24.237	0	0	16.955	54.945	11.051	0	0	29.708	19.805	0	0	0	43.016	0	8.052	0	113.632	0	0.252	0.512	0.166	0.171	0.239	0.228	0.204	0.142	0.166	0.223	0.232	0.162	0.186	0.241	0.232	0.221	0.173	0.232	0.204	0.226	0.019	0	0.082	3.632	0.1	0.235	0.073	0.28	0.333	0.361	0.073	0.772	0.08	0.105	0.774	0.059	0.537	0.055	0.33	0.057	0.095	0.061	0.478	0	0.334	4.144	27.461	24.643	0.312	0.508	17.492	55.448	11.29	0.995	0.312	29.975	20.765	0.3	0.769	0.276	43.519	0.289	8.351	0.287	114.129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.2258231786362	10.9017966160823	7.39426205264715	5.50636535835426	3.7397157816006	0	0	0	0	0	0	0.107670442310177	0.0712007290954659	0	0	1.19047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57142857142857
