Time	Epoch_Time	Longitude	Latitude	Altitude	X_J2000	Y_J2000	Z_J2000	X_MSO	Y_MSO	Z_MSO	Instrument_Observation_Direction_X	Instrument_Observation_Direction_Y	Instrument_Observation_Direction_Z	Solar_Incident_Angle	Solar_Azimuth_Angle	Energy_CSI_1	Energy_CSI_2	Energy_CSI_3	Energy_CSI_4	Energy_CSI_5	Energy_CSI_6	Energy_CSI_7	Energy_CSI_8	Energy_CSI_9	Energy_CSI_10	Energy_CSI_11	Energy_CSI_12	Energy_CSI_13	Energy_CSI_14	Energy_CSI_15	Energy_CSI_16	Energy_CSI_17	Energy_CSI_18	Energy_CSI_19	Energy_CSI_20	Energy_CSI_21	Energy_CSI_22	Energy_SD1_1	Energy_SD1_2	Energy_SD1_3	Energy_SD1_4	Energy_SD1_5	Energy_SD1_6	Energy_SD1_7	Energy_SD1_8	Energy_SD1_9	Energy_SD1_10	Energy_SD1_11	Energy_SD1_12	Energy_SD1_13	Energy_SD1_14	Energy_SD1_15	Energy_SD1_16	Energy_SD1_17	Energy_SD1_18	Energy_SD1_19	Energy_SD1_20	Energy_SD1_21	Energy_SD1_22	Energy_SD2_1	Energy_SD2_2	Energy_SD2_3	Energy_SD2_4	Energy_SD2_5	Energy_SD2_6	Energy_SD2_7	Energy_SD2_8	Energy_SD2_9	Energy_SD2_10	Energy_SD2_11	Energy_SD2_12	Energy_SD2_13	Energy_SD2_14	Energy_SD2_15	Energy_SD2_16	Energy_SD2_17	Energy_SD2_18	Energy_SD2_19	Energy_SD2_20	Energy_SD2_21	Energy_SD2_22	Energy_Total_1	Energy_Total_2	Energy_Total_3	Energy_Total_4	Energy_Total_5	Energy_Total_6	Energy_Total_7	Energy_Total_8	Energy_Total_9	Energy_Total_10	Energy_Total_11	Energy_Total_12	Energy_Total_13	Energy_Total_14	Energy_Total_15	Energy_Total_16	Energy_Total_17	Energy_Total_18	Energy_Total_19	Energy_Total_20	Energy_Total_21	Energy_Total_22	He_Index_1	He_Index_2	He_Index_3	He_Index_4	He_Index_5	He_Index_6	He_Index_7	He_Index_8	He_Index_9	He_Index_10	He_Index_11	He_Index_12	He_Index_13	He_Index_14	He_Index_15	He_Index_16	He_Index_17	He_Index_18	He_Index_19	He_Index_20	He_Index_21	He_Index_22	Electron_Index_1	Electron_Index_2	Electron_Index_3	Electron_Index_4	Electron_Index_5	Electron_Index_6	Electron_Index_7	Electron_Index_8	Electron_Index_9	Electron_Index_10	Electron_Index_11	Electron_Index_12	Electron_Index_13	Electron_Index_14	Electron_Index_15	Electron_Index_16	Electron_Index_17	Electron_Index_18	Electron_Index_19	Electron_Index_20	Electron_Index_21	Electron_Index_22	Proton_Index_1	Proton_Index_2	Proton_Index_3	Proton_Index_4	Proton_Index_5	Proton_Index_6	Proton_Index_7	Proton_Index_8	Proton_Index_9	Proton_Index_10	Proton_Index_11	Proton_Index_12	Proton_Index_13	Proton_Index_14	Proton_Index_15	Proton_Index_16	Proton_Index_17	Proton_Index_18	Proton_Index_19	Proton_Index_20	Proton_Index_21	Proton_Index_22	Divide_Ratio	He_Sample_Counts_1	He_Sample_Counts_2	He_Sample_Counts_3	He_Sample_Counts_4	He_Sample_Counts_5	He_Sample_Counts_6	He_Sample_Counts_7	He_Sample_Counts_8	He_Sample_Counts_9	He_Sample_Counts_10	He_Sample_Counts_11	He_Sample_Counts_12	He_Sample_Counts_13	He_Sample_Counts_14	He_Sample_Counts_15	He_Sample_Counts_16	Electron_Sample_Counts_1	Electron_Sample_Counts_2	Electron_Sample_Counts_3	Electron_Sample_Counts_4	Electron_Sample_Counts_5	Electron_Sample_Counts_6	Electron_Sample_Counts_7	Electron_Sample_Counts_8	Electron_Sample_Counts_9	Electron_Sample_Counts_10	Electron_Sample_Counts_11	Electron_Sample_Counts_12	Electron_Sample_Counts_13	Electron_Sample_Counts_14	Electron_Sample_Counts_15	Electron_Sample_Counts_16	Proton_Sample_Counts_1	Proton_Sample_Counts_2	Proton_Sample_Counts_3	Proton_Sample_Counts_4	Proton_Sample_Counts_5	Proton_Sample_Counts_6	Proton_Sample_Counts_7	Proton_Sample_Counts_8	Proton_Sample_Counts_9	Proton_Sample_Counts_10	Proton_Sample_Counts_11	Proton_Sample_Counts_12	Proton_Sample_Counts_13	Proton_Sample_Counts_14	Proton_Sample_Counts_15	Proton_Sample_Counts_16	He_Flux_1	He_Flux_2	He_Flux_3	He_Flux_4	He_Flux_5	He_Flux_6	He_Flux_7	He_Flux_8	He_Flux_9	He_Flux_10	He_Flux_11	He_Flux_12	He_Flux_13	He_Flux_14	He_Flux_15	He_Flux_16	Electron_Flux_1	Electron_Flux_2	Electron_Flux_3	Electron_Flux_4	Electron_Flux_5	Electron_Flux_6	Electron_Flux_7	Electron_Flux_8	Electron_Flux_9	Electron_Flux_10	Electron_Flux_11	Electron_Flux_12	Electron_Flux_13	Electron_Flux_14	Electron_Flux_15	Electron_Flux_16	Proton_Flux_1	Proton_Flux_2	Proton_Flux_3	Proton_Flux_4	Proton_Flux_5	Proton_Flux_6	Proton_Flux_7	Proton_Flux_8	Proton_Flux_9	Proton_Flux_10	Proton_Flux_11	Proton_Flux_12	Proton_Flux_13	Proton_Flux_14	Proton_Flux_15	Proton_Flux_16	Sample_Ratio
1645371703.41	1645400503.41	137.812651	-23.166757	10727.610887	-26860664.581521	-198759812.755227	-90452631.866273	-7177.52013842356	-7523.6920804121	-9559.4506260187	-0.0859	-0.97917	0.18434	180	168.691	0	21.462	44.064	0	0	0	19.206	0	0	30.622	0	0	0.224	0	0	0	0	16.922	0	0	0	0	0.243	0.177	0.163	0.229	0.247	0.225	0.194	0.216	0.232	0.155	0.236	0.256	0.232	0.229	0.249	0.218	0.243	0.196	0.254	0.39	0.234	0	0.059	0.133	0.295	0.072	0.094	0.184	0.086	0.071	0.497	0.058	0.07	0.097	0.051	0.163	0.068	1.166	0.067	0.063	0.08	0.091	0.061	0	0.302	21.772	44.522	0.301	0.341	0.409	19.486	0.287	0.729	30.835	0.306	0.353	0.507	0.392	0.317	1.384	0.31	17.181	0.334	0.481	0.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.16575922565	68.3179254607826	18.5349502119688	6.90131124913734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47619047619048
1645371707.409	1645400507.409	137.797788	-23.184822	10727.907692	-26860567.470883	-198759812.373027	-90452638.01972	-7176.51659160022	-7520.92378739468	-9562.82051020624	-0.0859	-0.97917	0.18434	180	168.959	0	0	0	0	102.508	0	1.21	22.853	0	26.19	0	0	0	0	0	0	0.562	1.913	0.116	26.582	0	0	0.229	0.214	0.212	0.234	0.199	0.254	0.348	0.17	0.227	0.179	0.234	0.251	0.212	0.245	0.232	0.245	0.225	0.21	0.238	0.17	0.249	0	0.189	0.397	1.562	0.084	0.36	0.065	0.089	0.096	0.055	0.054	0.052	0.084	0.121	0.066	0.075	0.08	0.275	0.068	0.062	0.207	0.076	0	0.418	0.611	1.774	0.318	103.067	0.319	1.647	23.119	0.282	26.423	0.286	0.335	0.333	0.311	0.307	0.325	1.062	2.191	0.416	26.959	0.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.302826030594	59.3057735914879	0	7.48865688736179	5.08601346297681	0	2.33292164127899	1.44145977479311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85714285714286
1645371711.409	1645400511.409	137.782921	-23.202889	10728.202495	-26860470.337382	-198759811.989971	-90452644.171662	-7175.51107035842	-7518.15309612556	-9566.18882304461	-0.0859	-0.97917	0.18434	180	169.229	0	43.375	0	35.296	0	25.231	0	10.221	0	0	0	0	12.424	0	0	0	1.21	0	79.028	0	111.925	0	0.243	0.144	0.243	0.161	0.243	0.17	0.251	0.168	0.247	0.225	0.229	0.232	0.188	0.207	0.326	0.421	0.188	0.247	0.137	0.258	0.441	0	0.061	0.313	0.064	0.343	0.47	0.096	0.068	0.458	0.061	0.08	0.113	0.092	0.131	0.816	0.062	0.104	0.227	0.052	0.924	0.094	0.084	0	0.304	43.832	0.307	35.8	0.713	25.497	0.319	10.847	0.308	0.305	0.342	0.324	12.743	1.023	0.388	0.525	1.625	0.299	80.089	0.352	112.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.413793103448	49.7121925693354	11.2392783200237	8.36967534469847	5.68436798803291	0	2.60738301084122	0	0	0	0	0	0.108225108225108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42857142857143
1645371715.409	1645400515.409	137.768054	-23.220956	10728.49531	-26860373.206396	-198759811.606029	-90452650.320622	-7174.50387164635	-7515.37960018702	-9569.55485718582	-0.0859	-0.97917	0.18434	180	169.498	0	0	30.216	0	20.124	21.84	0	0	0	0	0	0	27.487	30.716	0	22.637	0	19.314	2.939	0	0	0	0.221	0.24	0.174	0.216	0.179	0.168	0.243	0.392	0.236	0.216	0.243	0.234	0.201	0.161	0.271	0.172	0.229	0.188	0.203	0.54	0.227	0	0.085	0.09	0.051	0.26	0.072	0.209	0.05	5.138	0.087	1.477	0.062	0.087	0.456	0.14	0.097	0.354	0.312	0.07	0.166	2.101	0.421	0	0.306	0.33	30.441	0.476	20.375	22.217	0.293	5.53	0.323	1.693	0.305	0.321	28.144	31.017	0.368	23.163	0.541	19.572	3.308	2.641	0.648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.9484054965	14.3903715332287	19.5208518189885	7.26840227302762	0	0	0	0	0.717241619140353	0	0	0	0	0	1.90245589761328	0	0	0.974025974025974	0	0	0	0	0	0	0	0	0	0	0	4.71428571428571
1645371719.41	1645400519.41	137.753184	-23.239027	10728.786159	-26860276.051551	-198759811.221206	-90452656.468172	-7173.49459312848	-7512.60470163109	-9572.91939233832	-0.0859	-0.97917	0.18434	180	169.769	0	10.302	0	79.068	0	0	0	0	7.222	0.981	29.433	0	32.891	0	0	0	0	0	0	0	89.16	0	0.236	0.192	0.251	0.08	0.227	0.229	0.254	0.229	0.192	0.225	0.155	0.232	0.157	0.249	0.234	0.232	0.221	0.24	0.238	0.247	0.069	0	0.126	0.131	0.051	0.408	0.358	0.086	0.065	0.055	0.063	0.102	0.185	0.083	0.286	0.071	0.061	0.067	0.138	0.061	0.072	0.065	0.243	0	0.362	10.625	0.302	79.556	0.585	0.315	0.319	0.284	7.477	1.308	29.773	0.315	33.334	0.32	0.295	0.299	0.359	0.301	0.31	0.312	89.472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287.572379223922	35.1764637478923	11.9294094449374	0	0	4.13573410989432	0	0	0	0	0	0.173708313593752	0.114870509607352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102265147665802	5.76190476190476
1645371723.41	1645400523.41	137.738319	-23.257093	10729.074895	-26860178.923633	-198759810.835612	-90452662.611122	-7172.48388859687	-7509.82756072279	-9576.2807291012	-0.0859	-0.97917	0.18434	180	170.04	0	0	0	20.84	0	7.506	0	0	41.646	0	4.98	34.242	0	0	9.262	0	33.986	0	0	0	5.925	0	0.26	0.216	0.216	0.19	0.249	0.196	0.251	0.227	0.139	0.256	0.223	0.17	0.245	0.478	0.199	0.245	0.168	0.249	0.597	0.39	0.225	0	0.078	0.851	0.078	0.077	0.063	0.143	0.072	0.079	0.597	0.075	0.209	0.187	0.063	2.688	0.151	0.056	0.134	0.067	1.874	5.1	0.112	0	0.338	1.067	0.294	21.107	0.312	7.845	0.323	0.306	42.382	0.331	5.412	34.599	0.308	3.166	9.612	0.301	34.288	0.316	2.471	5.49	6.262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	1	0	0	0	0	0	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.802177858439	30.5250305250305	0	0	5.23560209424084	0	0	0	0	0	0.453292718305773	0.150738619234248	0.0996810207336523	2.71739130434783	2.01775625504439	0	0	1.03305785123967	0	0	0	0	0	0	0	0	0	0	0	5
1645371727.41	1645400527.41	137.723453	-23.275158	10729.361616	-26860081.796276	-198759810.449187	-90452668.751155	-7171.47134412399	-7507.04956718633	-9579.63977537709	-0.0859	-0.97917	0.18434	180	170.311	0	0	0	11.073	0	27.136	34.81	0	19.381	0	18.881	0	0	0	0	0	0	57.263	72.165	0	26.596	0	0.243	0.229	0.243	0.166	0.218	0.181	0.146	0.249	0.196	0.21	0.177	0.249	0.216	0.232	0.232	0.249	0.221	0.141	0.069	0.249	0.172	0	0.077	0.058	0.065	0.098	0.47	0.103	0.162	0.096	0.079	0.209	0.218	0.063	0.094	0.085	0.055	0.074	0.855	0.208	0.499	0.059	0.292	0	0.32	0.287	0.308	11.337	0.688	27.42	35.118	0.345	19.656	0.419	19.276	0.312	0.31	0.317	0.287	0.323	1.076	57.612	72.733	0.308	27.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.174228675136	30.5250305250305	0	7.70891150169596	5.23560209424084	0	0	0	0	0	0	0	0.0996810207336523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1645371731.409	1645400531.409	137.708592	-23.293217	10729.646267	-26859984.695879	-198759810.06205	-90452674.886641	-7170.45745272697	-7504.26930837262	-9582.99564764012	-0.0859	-0.97917	0.18434	180	170.583	0	0	0	0	0	0	0	0	0	17.139	0	27.811	0	0	0	3.156	0	0	0	0	0	0	0.236	0.225	0.24	0.214	0.265	0.227	0.254	0.221	0.249	0.199	0.234	0.166	0.249	0.207	0.247	0.214	0.214	0.243	0.221	0.258	0.225	0	0.068	0.148	0.096	0.103	0.059	0.066	0.095	0.153	0.056	0.059	0.088	0.164	0.065	0.065	0.058	0.117	0.264	0.086	0.409	0.062	0.078	0	0.304	0.373	0.336	0.317	0.324	0.293	0.349	0.374	0.305	17.397	0.322	28.141	0.314	0.272	0.305	3.487	0.478	0.329	0.63	0.32	0.303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.973813844957	65.7014942729228	11.1406881593217	8.29625713992041	0	0	0	0	0.818669726897575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38095238095238
1645371735.409	1645400535.409	137.693727	-23.311281	10729.928966	-26859887.5716	-198759809.674001	-90452681.020729	-7169.44145587582	-7501.48766456285	-9586.35004418377	-0.0859	-0.97917	0.18434	180	170.855	0	0	103.197	0	0	1.94	0	26.379	0	35.472	0	17.084	66.45	0	0	0	17.868	0	2.048	0	0	0	0.245	0.225	0.058	0.232	0.249	0.359	0.256	0.172	0.225	0.159	0.216	0.183	0.207	0.238	0.247	0.243	0.183	0.234	0.227	0.245	0.498	0	0.077	0.055	0.493	0.056	0.059	3.75	0.079	0.149	0.077	0.157	0.583	0.089	0.389	0.074	0.066	0.09	0.102	0.052	0.059	0.084	3.139	0	0.322	0.28	103.748	0.288	0.308	6.049	0.335	26.7	0.302	35.788	0.799	17.356	67.046	0.312	0.313	0.333	18.153	0.286	2.334	0.329	3.637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.508426238009	34.0136054421769	0	8.58992995903264	0	0	0	1.65343915343915	0	0	0	0	0	0	0	1.85714285714286	0	1.15112160566706	0	0	0	0	0	0	0	0	0	0	0	5.57142857142857
1645371739.409	1645400539.409	137.678862	-23.329344	10730.209623	-26859790.449862	-198759809.285148	-90452687.151763	-7168.42382896687	-7498.70319627859	-9589.70206304243	-0.0859	-0.97917	0.18434	180	171.128	17.801	30.676	0	0	43.767	0	0	0	0.008	0	0	21.664	0	13.68	20.421	0	0	0	0	0.008	0	0	0.168	0.168	0.249	0.238	0.146	0.223	0.221	0.247	0.212	0.216	0.225	0.19	0.238	0.196	0.181	0.229	0.214	0.234	0.225	0.223	0.24	0	0.099	0.205	0.067	0.079	0.113	0.46	0.265	0.089	0.055	0.252	0.402	0.502	0.071	0.091	0.133	0.059	0.601	0.061	0.082	0.608	0.073	0	18.068	31.049	0.316	0.317	44.026	0.683	0.486	0.336	0.275	0.468	0.627	22.356	0.309	13.967	20.735	0.288	0.815	0.295	0.307	0.839	0.313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.031285109325	14.9718006860864	20.3095731046042	15.1241501842797	10.2717526801296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90476190476191
